City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
280,basco,20.4487,121.9702,300.04,72,100,8.67,PH,1697570501
281,tolanaro,-25.0319,46.9987,296.19,78,75,6.69,MG,1697570501
282,nelson bay,-32.7167,152.15,290.37,92,93,3.13,AU,1697570501
283,island harbour,50.724,-1.2758,286.49,77,100,6.71,GB,1697570501
284,purwakarta,-6.5569,107.4433,299.47,65,85,1.26,ID,1697570501
285,boyolangu,-8.1181,111.8935,296.29,95,99,1.53,ID,1697570502
286,vicuna,-30.0319,-70.7081,301.91,29,12,4.08,CL,1697570502
287,vilhena,-12.7406,-60.1458,304.11,44,47,3.71,BR,1697570502
288,ende,-8.8432,121.6623,297.31,82,36,1.21,ID,1697570502
289,san fernando,15.0286,120.6898,299.0,88,16,1.93,PH,1697570502
290,greenville,35.6127,-77.3663,293.23,52,40,2.06,US,1697570439
291,montevallo,33.1007,-86.8642,293.87,54,0,1.54,US,1697570502
292,torghay,49.6339,63.4981,284.54,38,0,4.0,KZ,1697570503
293,dompu,-8.5356,118.4622,296.15,91,12,1.22,ID,1697570503
294,launceston,-41.45,147.1667,280.26,100,10,0.0,AU,1697570503
295,bulolo,-7.2,146.65,293.61,97,100,0.76,PG,1697570503
296,clinton,42.587,-82.9199,285.34,72,0,1.79,US,1697570503
297,carnarvon,-24.8667,113.6333,295.61,51,0,8.48,AU,1697570503
298,boston,42.3584,-71.0598,289.07,78,75,3.6,US,1697570139
299,vilyuchinsk,52.9306,158.4028,280.33,84,97,0.89,RU,1697570504
300,sabang,5.8933,95.3214,300.61,73,100,7.15,ID,1697570504
301,port elizabeth,-33.918,25.5701,290.55,91,0,5.14,ZA,1697570231
302,san julian,21.0167,-102.1667,294.52,27,92,3.14,MX,1697570504
303,soe,-9.8607,124.284,290.4,79,7,1.93,ID,1697570504
304,kloulklubed,7.0419,134.2556,301.03,76,6,1.49,PW,1697570504
305,berlin,52.5244,13.4105,282.58,80,75,1.03,DE,1697569773
306,crane,31.3974,-102.3501,298.81,22,0,7.18,US,1697570505
307,tan-tan,28.438,-11.1032,297.03,63,0,3.35,MA,1697570505
308,izluchinsk,60.9794,76.9242,283.15,96,78,4.09,RU,1697570362
309,usogorsk,63.4106,48.6872,276.3,87,100,3.99,RU,1697570505
310,kanniyakumari,8.0833,77.5667,299.26,86,100,4.23,IN,1697570505
311,mazagao,-0.115,-51.2894,308.18,37,24,2.7,BR,1697570505
312,kimovsk,53.9716,38.5319,276.94,74,98,7.9,RU,1697570505
313,nagato,34.3833,131.2,289.72,70,0,1.52,JP,1697570506
314,ketchikan,55.3422,-131.6461,284.14,87,100,7.72,US,1697570506
315,emerald,-23.5333,148.1667,292.23,74,62,5.96,AU,1697570491
316,ballycastle,55.2044,-6.243,285.12,76,100,10.16,GB,1697570506
317,barcelos,41.5388,-8.6151,293.23,95,100,7.63,PT,1697570506
318,nizhnyaya poyma,56.1622,97.1933,277.4,86,95,4.48,RU,1697570506
319,lepsy,46.235,78.9456,284.06,48,0,9.1,KZ,1697570507
320,altamira,-3.2033,-52.2064,311.01,28,81,0.85,BR,1697570507
321,amga,60.8953,131.9608,269.81,52,100,3.13,RU,1697570507
322,igrim,63.1906,64.4162,283.16,85,100,4.02,RU,1697570507
323,lodwar,3.1191,35.5973,302.92,50,80,3.86,KE,1697570507
324,chimoio,-19.1164,33.4833,295.07,94,40,1.8,MZ,1697570507
325,pitoa,9.3833,13.5333,300.01,68,85,1.58,CM,1697570508
326,manta,-0.95,-80.7333,303.03,66,75,3.09,EC,1697570508
327,marsh harbour,26.5412,-77.0636,297.63,52,28,4.15,BS,1697570508
328,labuan,5.2767,115.2417,301.35,94,20,0.51,MY,1697570509
329,mount darwin,-16.7725,31.5838,294.16,79,81,2.58,ZW,1697570509
330,grand falls-windsor,48.9332,-55.6649,278.99,82,100,0.45,CA,1697570509
331,vwawa,-9.1167,32.9333,296.14,49,100,1.15,TZ,1697570509
332,luderitz,-26.6481,15.1594,292.92,64,1,4.25,NA,1697570249
333,shakawe,-18.3667,21.85,297.71,10,100,2.9,BW,1697570510
334,baykalovo,57.3981,63.7684,285.86,61,0,7.31,RU,1697570510
335,vrangel',42.7297,133.0839,283.17,50,24,2.09,RU,1697570510
336,saipan,15.1355,145.701,301.54,89,75,4.63,MP,1697570510
337,dunedin,-45.8742,170.5036,279.95,77,91,1.57,NZ,1697570510
338,mossel bay,-34.1831,22.146,290.85,79,0,1.4,ZA,1697570385
339,antsiranana,-12.2787,49.2917,297.39,83,11,5.12,MG,1697570511
340,al burayqah,30.4062,19.5739,296.75,67,0,3.26,LY,1697570511
341,road town,18.4167,-64.6167,304.2,70,20,3.6,VG,1697570511
342,smara,26.7384,-11.6719,304.84,21,15,2.53,EH,1697570512
343,talcahuano,-36.7167,-73.1167,293.97,46,0,2.06,CL,1697570512
344,bubaque,11.2833,-15.8333,301.02,76,52,2.31,GW,1697570299
345,jayapura,-2.5333,140.7,297.37,91,83,1.24,ID,1697570512
346,grantsville,40.5999,-112.4644,295.73,47,0,1.84,US,1697570512
347,jilib,0.4883,42.7854,299.32,84,48,3.85,SO,1697570512
348,long beach,33.767,-118.1892,304.25,71,0,2.57,US,1697570290
349,mananjary,-21.2167,48.3333,296.07,92,95,5.12,MG,1697570513
350,rice lake,45.5061,-91.7382,290.17,54,40,2.57,US,1697570513
351,amalapuram,16.5833,82.0167,297.94,82,51,0.8,IN,1697570513
352,dapa,9.7594,126.0531,300.24,78,84,1.28,PH,1697570513
353,carahue,-38.7,-73.1667,296.2,32,0,2.69,CL,1697570514
354,tuchkovo,55.6011,36.4681,277.04,89,100,5.95,RU,1697570514
355,ola,59.5833,151.2833,271.16,61,0,5.75,RU,1697570349
356,nizhniy lomov,53.5304,43.6766,276.95,72,100,7.45,RU,1697570514
357,saint-philippe,-21.3585,55.7679,297.92,83,100,2.87,RE,1697570514
358,akureyri,65.6835,-18.0878,279.11,70,75,1.54,IS,1697570514
359,jumla,29.2747,82.1838,279.04,83,3,1.92,NP,1697570514
360,novorozhdestvenskaya,45.8619,39.9542,283.76,64,62,2.44,RU,1697570515
361,flat rock,42.0964,-83.2919,285.39,71,100,3.09,US,1697570515
362,sheridan,44.8333,-106.9173,296.66,38,0,0.45,US,1697570515
363,tipitapa,12.1973,-86.0971,306.16,58,40,3.09,NI,1697570515
364,humaita,-7.5061,-63.0208,313.97,22,81,1.5,BR,1697570515
365,al kharijah,25.4514,30.5464,296.87,35,0,3.96,EG,1697570515
366,angren,41.0167,70.1436,287.78,30,1,1.54,UZ,1697570515
367,rurrenabaque,-14.4413,-67.5278,310.98,38,40,4.63,BO,1697570516
368,niafunke,15.9322,-3.9906,307.86,25,77,2.68,ML,1697570516
369,kurumkan,54.3,110.3,274.89,78,97,2.24,RU,1697570516
370,pasni,25.2631,63.471,299.52,85,4,3.43,PK,1697570516
371,kassala,15.451,36.4,305.39,40,95,2.56,SD,1697570516
372,saurimo,-9.6608,20.3916,293.29,91,66,1.31,AO,1697570516
373,ambovombe,-25.1667,46.0833,294.88,91,100,5.27,MG,1697570516
374,broome,42.2506,-75.833,287.48,80,100,2.06,US,1697570517
375,kamakhyanagar,20.9333,85.55,296.83,81,8,0.86,IN,1697570517
376,brookhaven,31.5791,-90.4407,297.17,31,0,1.99,US,1697570517
377,aykhal,66.0,111.5,265.41,98,96,2.24,RU,1697570517
378,puerto aysen,-45.4,-72.7,287.31,83,100,0.88,CL,1697570517
379,takoradi,4.8845,-1.7554,298.26,87,45,2.53,GH,1697570517
380,pipri,19.8,75.5333,297.4,60,5,3.01,IN,1697570517
381,aral,40.5156,81.2636,287.27,31,29,3.97,CN,1697570518
382,veseloyarsk,51.2836,81.1056,280.14,57,4,2.56,RU,1697570518
383,obo,5.3998,26.4869,293.68,96,95,0.46,CF,1697570518
384,zouerate,22.7187,-12.4521,306.51,17,66,1.59,MR,1697570518
385,hunstanton,52.95,0.5,283.21,82,97,9.22,GB,1697570518
386,champerico,14.3,-91.9167,304.45,75,100,2.28,GT,1697570518
387,soio,-6.1349,12.3689,298.65,82,50,2.91,AO,1697570518
388,martapura,-3.4167,114.85,300.2,100,18,2.06,ID,1697570518
389,kasane,-17.8167,25.15,299.66,15,100,2.72,BW,1697570519
390,uzgen,40.7699,73.3007,282.31,35,67,2.21,KG,1697570519
391,guiratinga,-16.3494,-53.7583,311.59,18,18,2.22,BR,1697570519
392,mossendjo,-2.9506,12.7261,295.37,94,88,0.43,CG,1697570519
393,qarauyl,48.9451,79.255,277.92,55,6,3.02,KZ,1697570422
394,daru,-9.0763,143.2092,298.01,90,100,4.31,PG,1697570519
395,kailua-kona,19.6406,-155.9956,302.75,68,0,2.57,US,1697570221
396,zilair,52.2332,57.4392,280.04,90,100,4.86,RU,1697570519
397,aljezur,37.3191,-8.8033,293.45,89,98,6.52,PT,1697570520
398,bardai,11.65,7.2333,300.33,49,21,1.15,NG,1697570348
399,dalhart,36.0595,-102.5133,300.65,21,0,6.69,US,1697570520
400,thames,-37.1333,175.5333,288.12,88,66,1.1,NZ,1697570520
401,ulladulla,-35.35,150.4667,285.24,69,100,1.98,AU,1697570520
402,constantia,44.1833,28.65,284.65,57,100,4.0,RO,1697570520
403,labytnangi,66.6572,66.4183,274.37,100,100,1.53,RU,1697570520
404,malvan,16.0667,73.4667,300.49,84,69,0.49,IN,1697570521
405,muscat,23.6139,58.5922,305.16,56,95,2.93,OM,1697570521
406,xinmin,41.9908,122.8253,288.25,69,100,6.99,CN,1697570521
407,fisterra,42.9049,-9.2629,293.72,95,100,11.81,ES,1697570521
408,xilin hot,43.9667,116.0333,277.94,58,100,2.6,CN,1697570521
409,semikarakorsk,47.5194,40.8112,283.74,64,93,2.94,RU,1697570521
410,trairi,-3.2778,-39.2689,300.96,63,100,6.75,BR,1697570423
411,peniche,39.3558,-9.3811,293.21,96,92,10.07,PT,1697570522
412,valparaiso,-33.0393,-71.6273,293.28,59,0,6.17,CL,1697570278
413,wlodawa,51.55,23.55,278.88,64,28,2.5,PL,1697570522
414,ribeira brava,32.65,-17.0667,297.5,58,68,3.68,PT,1697570369
415,youssoufia,32.2463,-8.5294,294.43,85,5,4.95,MA,1697570522
416,banamba,13.55,-7.45,303.05,44,100,2.76,ML,1697570522
417,lucaya,26.5333,-78.6667,297.11,60,40,4.63,BS,1697570522
418,berehove,48.2056,22.6442,279.23,55,100,1.88,UA,1697570523
419,otegen batyra,43.4278,77.0222,279.46,87,20,1.0,KZ,1697570523
420,byron bay,-28.65,153.6167,287.99,60,100,2.68,AU,1697570135
421,hammerfest,70.6634,23.6821,272.4,93,100,1.54,NO,1697570523
422,rongelap,11.1635,166.8941,301.1,77,61,5.07,MH,1697570523
423,opuwo,-18.0607,13.84,298.05,18,5,3.85,NA,1697570423
424,lazaro cardenas,17.9583,-102.2,300.57,83,98,1.89,MX,1697570523
425,pizarro,4.9533,-77.366,302.34,69,75,2.98,CO,1697570524
426,berbera,10.4396,45.0143,302.18,67,1,3.38,SO,1697570524
427,el calafate,-50.3408,-72.2768,283.61,66,100,4.58,AR,1697570524
428,jinxiang,27.4327,120.6062,291.44,81,27,2.46,CN,1697570524
429,zeya,53.75,127.2667,275.09,37,100,1.99,RU,1697570524
430,port lincoln,-34.7333,135.8667,286.84,85,0,4.05,AU,1697570524
431,cockburn town,21.4612,-71.1419,302.38,69,18,1.56,TC,1697570494
432,sao vicente,-23.9631,-46.3919,303.86,54,100,3.58,BR,1697570525
433,nemuro,43.3236,145.575,283.94,74,88,10.05,JP,1697570525
434,noumea,-22.2763,166.4572,295.14,91,99,1.93,NC,1697570412
435,kirakira,-10.4544,161.9205,298.35,85,100,2.24,SB,1697570525
436,ulaangom,49.9811,92.0667,278.14,36,16,0.31,MN,1697570525
437,anzio,41.4853,12.6179,293.07,81,100,0.67,IT,1697570525
438,tromso,69.6496,18.957,273.16,74,20,1.54,NO,1697570525
439,hotan,37.0997,79.9269,286.24,27,99,4.34,CN,1697570525
440,chakari,-18.0629,29.8925,294.05,77,60,2.66,ZW,1697570526
441,kadaura,25.9833,79.85,297.21,62,5,1.58,IN,1697570526
442,igarka,67.4667,86.5833,273.44,87,100,5.84,RU,1697570526
443,juba,4.8517,31.5825,296.58,80,97,0.87,SS,1697570526
444,tavricheskoye,54.5851,73.6395,284.69,77,10,2.99,RU,1697570526
445,hutang,31.5333,119.4833,289.92,87,0,3.3,CN,1697570527
446,gisborne,-38.6533,178.0042,286.76,86,69,0.77,NZ,1697570527
447,severo-yeniseyskiy,60.3725,93.0408,270.14,98,100,1.34,RU,1697570527
448,thinadhoo,0.5333,72.9333,300.75,75,6,5.36,MV,1697570479
449,mikhaylovsk,45.1283,42.0256,280.66,78,0,3.13,RU,1697570527
450,saint-francois,46.4154,3.9054,292.97,80,0,2.06,FR,1697570527
451,pimenta bueno,-11.6725,-61.1936,308.79,33,99,1.4,BR,1697570527
452,callao,-12.0667,-77.15,300.22,68,40,5.66,PE,1697570528
453,rotorua,-38.1387,176.2452,288.99,99,100,1.31,NZ,1697570275
454,piti village,13.4626,144.6933,298.54,90,75,7.2,GU,1697570528
455,les avirons,-21.2418,55.3394,296.2,78,100,1.54,RE,1697570528
456,cradock,-32.1642,25.6192,292.39,42,0,1.31,ZA,1697570528
457,severnoye,56.3491,78.3619,281.47,91,3,2.68,RU,1697570528
458,diawara,15.022,-12.5437,307.28,33,9,3.42,SN,1697570528
459,vadso,70.0744,29.7487,274.64,80,0,5.14,NO,1697570529
460,el bauga,18.262,33.9081,303.1,20,21,5.86,SD,1697570529
461,gejiu,23.306,103.1635,284.34,96,51,1.1,CN,1697570529
462,southern pines,35.174,-79.3923,294.29,49,75,1.54,US,1697570523
463,alofi,-19.0595,-169.9187,297.09,64,100,9.26,NU,1697570529
464,egilsstadir,65.2653,-14.3948,279.1,70,75,2.57,IS,1697570529
465,holualoa,19.6228,-155.9522,299.06,69,0,2.57,US,1697570530
466,san luis de la loma,17.2706,-100.8939,300.99,83,100,2.99,MX,1697570530
467,wodonga,-36.1167,146.8833,280.35,100,0,1.18,AU,1697570530
468,illizi,26.4833,8.4667,305.04,20,100,6.68,DZ,1697570530
469,nogliki,51.8333,143.1667,282.23,84,98,3.13,RU,1697570530
470,tabou,4.423,-7.3528,298.32,88,14,1.87,CI,1697570530
471,batouri,4.4333,14.3667,294.91,97,100,0.48,CM,1697570530
472,sinop,41.7711,34.8709,282.67,88,100,2.24,TR,1697570531
473,kyaikkami,16.08,97.5675,300.28,76,97,0.1,MM,1697570531
474,nizhniy kuranakh,58.8353,125.4869,274.1,98,100,2.21,RU,1697570531
475,boonville,38.9736,-92.7432,294.15,43,8,0.89,US,1697570531
476,namtsy,62.7161,129.6658,269.28,49,100,2.39,RU,1697570531
477,gizo,-8.103,156.8419,300.55,80,91,1.62,SB,1697570346
478,paracuru,-3.41,-39.0306,300.43,64,100,7.14,BR,1697570531
479,anchorage,61.2181,-149.9003,282.79,86,100,0.45,US,1697570472
480,undurkhaan,47.3194,110.6556,276.91,38,100,5.48,MN,1697570532
481,ramnicu valcea,45.1,24.3667,279.97,57,100,1.91,RO,1697570532
482,uttar char fasson,22.2332,90.7132,298.63,74,7,2.34,BD,1697570532
483,hinton,53.4001,-117.5857,286.16,56,7,3.0,CA,1697570532
484,nkove,-7.95,30.85,298.27,76,26,1.33,TZ,1697570532
485,sisimiut,66.9395,-53.6735,267.4,83,85,3.33,GL,1697570533
486,kyzyl-suu,42.3414,78.0056,282.3,44,11,4.77,KG,1697570417
487,liman,48.9884,37.8023,277.79,61,6,2.82,UA,1697570533
488,tshikapa,-6.4167,20.8,297.23,80,22,1.31,CD,1697570533
489,colares,38.7992,-9.4469,293.03,96,75,5.81,PT,1697570533
490,alderetes,-26.8167,-65.1333,290.1,94,100,3.6,AR,1697570533
491,kotma,23.2,81.9667,292.95,84,9,0.69,IN,1697570534
492,meadow lake,34.8014,-106.5436,300.14,26,6,2.85,US,1697570534
493,aoulef,26.9667,1.0833,303.27,14,5,3.71,DZ,1697570534
494,qamdo,31.1667,97.2333,272.72,59,47,2.22,CN,1697570534
495,webster,42.0501,-71.8801,289.86,74,100,1.98,US,1697570535
496,vernon,50.2581,-119.2691,290.24,45,55,1.79,CA,1697570535
497,ta`u,-14.2336,-169.5144,299.41,81,68,8.0,AS,1697570535
498,hanceville,34.0607,-86.7675,291.83,42,2,2.26,US,1697570535
499,nadi,-17.8,177.4167,297.15,78,40,0.0,FJ,1697570535
500,kande,9.9578,1.0447,297.97,84,100,2.01,TG,1697570536
501,port hueneme,34.1478,-119.1951,309.01,75,0,4.12,US,1697570536
502,gornozavodsk,58.3758,58.3211,282.64,63,100,6.71,RU,1697570536
503,macon,39.8667,-88.9668,292.14,48,0,3.6,US,1697570536
504,plettenberg bay,-34.0527,23.3716,290.74,73,0,1.5,ZA,1697570536
505,ad dawadimi,24.5077,44.3924,299.79,13,4,5.45,SA,1697570537
506,jutai,-5.1833,-68.9,308.67,39,85,1.06,BR,1697570537
507,laguna,38.421,-121.4238,300.91,45,0,3.6,US,1697570537
508,cururupu,-1.8283,-44.8683,302.87,59,76,3.31,BR,1697570537
509,dauphin,51.1494,-100.0502,287.23,67,40,1.03,CA,1697570537
510,nizhnesortymskiy,62.4397,71.7603,280.11,92,65,5.55,RU,1697570537
511,zuyevka,58.405,51.1335,275.47,94,100,12.27,RU,1697570538
512,harper,4.375,-7.7169,298.51,86,21,2.23,LR,1697570538
513,al ghayzah,16.2079,52.176,299.52,77,22,4.09,YE,1697570538
514,shanghai,31.2222,121.4581,291.44,91,0,1.0,CN,1697570403
515,muntilan,-7.5811,110.2928,293.9,95,29,0.88,ID,1697570461
516,penapolis,-21.4197,-50.0775,311.33,21,100,4.5,BR,1697570538
517,lagoa,39.05,-27.9833,293.33,89,13,10.31,PT,1697570538
518,micheweni,-4.9667,39.8333,299.42,84,84,3.8,TZ,1697570539
519,sandston,37.5235,-77.3158,291.14,60,100,6.17,US,1697570539
520,shenkursk,62.1091,42.896,277.56,68,100,1.79,RU,1697570539
521,kayangel,8.0823,134.7173,301.02,77,11,2.23,PW,1697570329
522,mount isa,-20.7333,139.5,295.02,20,0,5.14,AU,1697570539
523,kurchatov,51.6601,35.6521,280.05,68,2,5.12,RU,1697570539
524,ciudad lazaro cardenas,17.9583,-102.2,300.57,83,98,1.89,MX,1697570539
525,ati,13.2154,18.3353,307.94,14,7,3.52,TD,1697570540
526,tara,56.8944,74.371,283.7,85,11,2.68,RU,1697570540
527,mana,5.6592,-53.7767,303.2,65,13,5.11,GF,1697570540
528,duncan,34.5023,-97.9578,296.14,32,0,5.66,US,1697570510
529,sheregesh,52.9209,87.9869,276.73,84,68,1.09,RU,1697570540
530,manicore,-5.8092,-61.3003,308.89,36,100,1.41,BR,1697570540
531,hirara,24.8,125.2833,297.07,68,100,2.06,JP,1697570540
532,orhei,47.3831,28.8231,281.86,52,91,0.62,MD,1697570541
533,likiep,9.8251,169.3107,301.19,77,66,4.84,MH,1697570541
534,chihuahua,28.5,-106.0,298.61,30,5,2.32,MX,1697570541
535,yeppoon,-23.1333,150.7333,294.03,62,100,8.64,AU,1697570541
536,harlingen,26.1906,-97.6961,299.77,36,0,1.54,US,1697570490
537,ulety,51.3572,112.4849,273.89,84,98,3.95,RU,1697570541
538,north bend,43.4065,-124.2243,292.68,82,0,2.06,US,1697570401
539,boguchany,58.3814,97.4531,275.85,92,99,3.58,RU,1697570542
540,mahalapye,-23.1041,26.8142,294.55,48,17,5.66,BW,1697570542
541,gobindpur,22.6333,86.0667,296.43,79,5,1.29,IN,1697570542
542,biloela,-24.4167,150.5,288.28,80,45,4.05,AU,1697570542
543,tazacorte,28.629,-17.9293,297.69,83,20,2.24,ES,1697570542
544,white hall,34.274,-92.091,295.03,44,0,2.57,US,1697570542
545,mizdah,31.4451,12.9801,297.36,19,0,2.72,LY,1697570543
546,golere,16.2557,-14.1017,309.77,14,6,3.86,SN,1697570543
547,kaya,13.0917,-1.0844,305.76,29,84,0.94,BF,1697570543
548,kerikeri,-35.2268,173.9474,290.88,94,100,1.34,NZ,1697570543
549,sao joao nepomuceno,-21.54,-43.0106,306.44,41,99,1.64,BR,1697570543
550,mata-utu,-13.2816,-176.1745,300.42,80,100,9.52,WF,1697570543
551,korla,41.7597,86.1469,283.16,29,0,1.95,CN,1697570415
552,tshabong,-26.05,22.45,296.72,20,0,3.31,BW,1697570544
553,salalah,17.0151,54.0924,300.2,69,20,1.54,OM,1697570544
554,ocean shores,46.9737,-124.1563,287.57,94,100,3.6,US,1697570544
555,iwanai,42.9744,140.5089,282.83,79,47,1.86,JP,1697570544
556,manaure,11.7751,-72.4445,304.62,65,68,5.09,CO,1697570544
557,joaima,-16.6542,-41.0306,307.8,26,3,3.79,BR,1697570544
558,novotroitsk,51.203,58.3266,284.2,41,100,4.61,RU,1697570544
559,banjarmasin,-3.3244,114.591,300.23,81,15,1.24,ID,1697570544
560,meadow lakes,61.6247,-149.6011,281.83,62,100,0.79,US,1697570545
561,luau,-10.7073,22.2247,292.9,92,100,0.94,AO,1697570545
562,san martin,-33.081,-68.4681,297.45,17,0,2.59,AR,1697570545
563,kencong,-8.2833,113.3667,296.61,94,90,0.54,ID,1697570545
